v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_violation,v_net_current_violation,v_net_place_violation,v_net_route_violation,v_net_budget,v_net_place_budget,v_net_route_budget,place_result,route_result,early_rejection,revoke_times,selected_actions,num_placed_nodes,num_routed_links
116,96,17,52563.0,87812.0,23247250.70229554,38852899.816215694,0.5985856147223614,0.5983401705474,86,210,1,2939.0,32830,3732,29098,0.49465132024373726,0.29770955518548015,115,211.88146841859324,2939.0,8,13,True,"{2: 77, 6: 84, 4: 92, 5: 61, 0: 71, 3: 70, 7: 49, 1: 85}","{(0, 5): [(71, 25), (25, 61)], (0, 6): [(71, 31), (31, 79), (79, 84)], (0, 7): [(71, 25), (25, 57), (57, 49)], (1, 2): [(85, 77)], (1, 3): [(85, 33), (33, 35), (35, 20), (20, 70)], (1, 5): [(85, 33), (33, 61)], (2, 3): [(77, 26), (26, 70)], (2, 4): [(77, 2), (2, 92)], (2, 5): [(77, 80), (80, 61)], (2, 7): [(77, 2), (2, 49)], (3, 7): [(70, 20), (20, 49)], (4, 5): [(92, 3), (3, 6), (6, 61)], (4, 6): [(92, 91), (91, 3), (3, 84)]}","{(2, 77): {'cpu': 33}, (6, 84): {'cpu': 48}, (4, 92): {'cpu': 34}, (5, 61): {'cpu': 25}, (0, 71): {'cpu': 37}, (3, 70): {'cpu': 8}, (7, 49): {'cpu': 36}, (1, 85): {'cpu': 10}}","{((0, 5), (71, 25)): {'bw': 27}, ((0, 5), (25, 61)): {'bw': 27}, ((0, 6), (71, 31)): {'bw': 22}, ((0, 6), (31, 79)): {'bw': 22}, ((0, 6), (79, 84)): {'bw': 22}, ((0, 7), (71, 25)): {'bw': 4}, ((0, 7), (25, 57)): {'bw': 4}, ((0, 7), (57, 49)): {'bw': 4}, ((1, 2), (85, 77)): {'bw': 16}, ((1, 3), (85, 33)): {'bw': 44}, ((1, 3), (33, 35)): {'bw': 44}, ((1, 3), (35, 20)): {'bw': 44}, ((1, 3), (20, 70)): {'bw': 44}, ((1, 5), (85, 33)): {'bw': 9}, ((1, 5), (33, 61)): {'bw': 9}, ((2, 3), (77, 26)): {'bw': 50}, ((2, 3), (26, 70)): {'bw': 50}, ((2, 4), (77, 2)): {'bw': 16}, ((2, 4), (2, 92)): {'bw': 16}, ((2, 5), (77, 80)): {'bw': 48}, ((2, 5), (80, 61)): {'bw': 48}, ((2, 7), (77, 2)): {'bw': 0}, ((2, 7), (2, 49)): {'bw': 0}, ((3, 7), (70, 20)): {'bw': 16}, ((3, 7), (20, 49)): {'bw': 16}, ((4, 5), (92, 3)): {'bw': 27}, ((4, 5), (3, 6)): {'bw': 27}, ((4, 5), (6, 61)): {'bw': 27}, ((4, 6), (92, 91)): {'bw': 45}, ((4, 6), (91, 3)): {'bw': 45}, ((4, 6), (3, 84)): {'bw': 45}}",1049.0,555.0,462.0,231.0,324,231.0,324,231.0,818,494,0.5290753098188751,222263.6603711043,117594.21497231926,112.10125354844541,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],8.0,13.0
116,96,16,52563.0,87812.0,23247250.70229554,38852899.816215694,0.5985856147223614,0.5983401705474,86,211,0,2941.990021005216,33960,3909,30051,0.4706838185511172,0.27470856563608714,105,243.99002100521614,2698.0,8,17,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
117,97,17,53085.0,88738.0,23724307.60143786,39699173.16603521,0.5982217313890329,0.59760205841605,86,212,1,2968.0,33034,3753,29281,0.49180771834800274,0.29329278594357155,116,913.9021056366262,2968.0,8,13,True,"{3: 80, 4: 11, 6: 97, 7: 56, 2: 82, 0: 34, 1: 58, 5: 2}","{(0, 2): [(34, 56), (56, 82)], (0, 4): [(34, 61), (61, 30), (30, 11)], (0, 6): [(34, 97)], (1, 2): [(58, 17), (17, 43), (43, 82)], (1, 3): [(58, 80)], (1, 7): [(58, 42), (42, 37), (37, 56)], (2, 5): [(82, 18), (18, 2)], (2, 7): [(82, 18), (18, 56)], (3, 4): [(80, 11)], (3, 6): [(80, 91), (91, 97)], (3, 7): [(80, 99), (99, 18), (18, 56)], (4, 6): [(11, 20), (20, 62), (62, 97)], (5, 6): [(2, 63), (63, 34), (34, 97)]}","{(3, 80): {'cpu': 45}, (4, 11): {'cpu': 43}, (6, 97): {'cpu': 18}, (7, 56): {'cpu': 12}, (2, 82): {'cpu': 7}, (0, 34): {'cpu': 8}, (1, 58): {'cpu': 11}, (5, 2): {'cpu': 12}}","{((0, 2), (34, 56)): {'bw': 48}, ((0, 2), (56, 82)): {'bw': 48}, ((0, 4), (34, 61)): {'bw': 7}, ((0, 4), (61, 30)): {'bw': 7}, ((0, 4), (30, 11)): {'bw': 7}, ((0, 6), (34, 97)): {'bw': 38}, ((1, 2), (58, 17)): {'bw': 36}, ((1, 2), (17, 43)): {'bw': 36}, ((1, 2), (43, 82)): {'bw': 36}, ((1, 3), (58, 80)): {'bw': 20}, ((1, 7), (58, 42)): {'bw': 9}, ((1, 7), (42, 37)): {'bw': 9}, ((1, 7), (37, 56)): {'bw': 9}, ((2, 5), (82, 18)): {'bw': 2}, ((2, 5), (18, 2)): {'bw': 2}, ((2, 7), (82, 18)): {'bw': 22}, ((2, 7), (18, 56)): {'bw': 22}, ((3, 4), (80, 11)): {'bw': 47}, ((3, 6), (80, 91)): {'bw': 46}, ((3, 6), (91, 97)): {'bw': 46}, ((3, 7), (80, 99)): {'bw': 50}, ((3, 7), (99, 18)): {'bw': 50}, ((3, 7), (18, 56)): {'bw': 50}, ((4, 6), (11, 20)): {'bw': 37}, ((4, 6), (20, 62)): {'bw': 37}, ((4, 6), (62, 97)): {'bw': 37}, ((5, 6), (2, 63)): {'bw': 4}, ((5, 6), (63, 34)): {'bw': 4}, ((5, 6), (34, 97)): {'bw': 4}}",926.0,522.0,312.0,156.0,366,156.0,366,156.0,770,404,0.5637149028077754,846273.3498195158,477056.89914231887,515.180236654772,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],8.0,13.0
117,97,16,53085.0,88738.0,23724307.60143786,39699173.16603521,0.5982217313890329,0.59760205841605,86,213,0,2971.786836454708,34180,3960,30220,0.46377792823290453,0.27062969130886005,106,248.78683645470815,2723.0,8,17,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
117,97,15,53085.0,88738.0,23724307.60143786,39699173.16603521,0.5982217313890329,0.59760205841605,86,214,0,2993.114886235804,34961,4179,30782,0.4341232227488152,0.2570656240195014,97,508.11488623580414,2485.0,8,14,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
118,98,16,53508.0,89366.0,23932334.073619593,40008016.25003079,0.5987512029183358,0.5981884711317366,86,215,1,2998.0,34333,4025,30308,0.4549763033175356,0.26850578041657613,117,491.78835031143086,2998.0,8,10,True,"{4: 66, 0: 22, 6: 67, 7: 99, 1: 17, 2: 2, 3: 35, 5: 78}","{(0, 4): [(22, 80), (80, 66)], (0, 6): [(22, 67)], (1, 2): [(17, 2)], (1, 7): [(17, 73), (73, 99)], (3, 4): [(35, 32), (32, 66)], (3, 5): [(35, 32), (32, 78)], (4, 5): [(66, 78)], (4, 7): [(66, 19), (19, 99)], (5, 6): [(78, 57), (57, 67)], (5, 7): [(78, 91), (91, 99)]}","{(4, 66): {'cpu': 41}, (0, 22): {'cpu': 49}, (6, 67): {'cpu': 40}, (7, 99): {'cpu': 7}, (1, 17): {'cpu': 4}, (2, 2): {'cpu': 6}, (3, 35): {'cpu': 7}, (5, 78): {'cpu': 0}}","{((0, 4), (22, 80)): {'bw': 47}, ((0, 4), (80, 66)): {'bw': 47}, ((0, 6), (22, 67)): {'bw': 12}, ((1, 2), (17, 2)): {'bw': 36}, ((1, 7), (17, 73)): {'bw': 40}, ((1, 7), (73, 99)): {'bw': 40}, ((3, 4), (35, 32)): {'bw': 5}, ((3, 4), (32, 66)): {'bw': 5}, ((3, 5), (35, 32)): {'bw': 9}, ((3, 5), (32, 78)): {'bw': 9}, ((4, 5), (66, 78)): {'bw': 16}, ((4, 7), (66, 19)): {'bw': 38}, ((4, 7), (19, 99)): {'bw': 38}, ((5, 6), (78, 57)): {'bw': 32}, ((5, 6), (57, 67)): {'bw': 32}, ((5, 7), (78, 91)): {'bw': 34}, ((5, 7), (91, 99)): {'bw': 34}}",628.0,423.0,308.0,154.0,269,154.0,269,154.0,474,205,0.6735668789808917,308843.0839955786,208026.47218173524,331.25234423843193,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],8.0,10.0
119,99,17,54144.0,90585.0,24423010.25700195,40948478.93484698,0.5977148534525584,0.5964326610485664,86,216,1,3019.0,33114,3856,29258,0.4778605280974949,0.29384789901769126,118,771.5034329911292,3019.0,8,17,True,"{3: 99, 1: 17, 7: 35, 4: 2, 6: 78, 2: 82, 0: 39, 5: 41}","{(0, 1): [(39, 24), (24, 17)], (0, 2): [(39, 21), (21, 95), (95, 82)], (0, 3): [(39, 65), (65, 99)], (0, 7): [(39, 24), (24, 32), (32, 35)], (1, 3): [(17, 2), (2, 18), (18, 99)], (1, 4): [(17, 3), (3, 19), (19, 2)], (1, 7): [(17, 28), (28, 35)], (2, 3): [(82, 7), (7, 99)], (2, 4): [(82, 18), (18, 2)], (2, 6): [(82, 61), (61, 78)], (2, 7): [(82, 98), (98, 35)], (3, 4): [(99, 30), (30, 2)], (3, 6): [(99, 91), (91, 78)], (3, 7): [(99, 35)], (4, 7): [(2, 32), (32, 68), (68, 35)], (5, 7): [(41, 88), (88, 35)], (6, 7): [(78, 38), (38, 35)]}","{(3, 99): {'cpu': 45}, (1, 17): {'cpu': 43}, (7, 35): {'cpu': 17}, (4, 2): {'cpu': 18}, (6, 78): {'cpu': 24}, (2, 82): {'cpu': 6}, (0, 39): {'cpu': 3}, (5, 41): {'cpu': 13}}","{((0, 1), (39, 24)): {'bw': 11}, ((0, 1), (24, 17)): {'bw': 11}, ((0, 2), (39, 21)): {'bw': 37}, ((0, 2), (21, 95)): {'bw': 37}, ((0, 2), (95, 82)): {'bw': 37}, ((0, 3), (39, 65)): {'bw': 14}, ((0, 3), (65, 99)): {'bw': 14}, ((0, 7), (39, 24)): {'bw': 3}, ((0, 7), (24, 32)): {'bw': 3}, ((0, 7), (32, 35)): {'bw': 3}, ((1, 3), (17, 2)): {'bw': 27}, ((1, 3), (2, 18)): {'bw': 27}, ((1, 3), (18, 99)): {'bw': 27}, ((1, 4), (17, 3)): {'bw': 33}, ((1, 4), (3, 19)): {'bw': 33}, ((1, 4), (19, 2)): {'bw': 33}, ((1, 7), (17, 28)): {'bw': 5}, ((1, 7), (28, 35)): {'bw': 5}, ((2, 3), (82, 7)): {'bw': 50}, ((2, 3), (7, 99)): {'bw': 50}, ((2, 4), (82, 18)): {'bw': 8}, ((2, 4), (18, 2)): {'bw': 8}, ((2, 6), (82, 61)): {'bw': 23}, ((2, 6), (61, 78)): {'bw': 23}, ((2, 7), (82, 98)): {'bw': 49}, ((2, 7), (98, 35)): {'bw': 49}, ((3, 4), (99, 30)): {'bw': 46}, ((3, 4), (30, 2)): {'bw': 46}, ((3, 6), (99, 91)): {'bw': 28}, ((3, 6), (91, 78)): {'bw': 28}, ((3, 7), (99, 35)): {'bw': 33}, ((4, 7), (2, 32)): {'bw': 49}, ((4, 7), (32, 68)): {'bw': 49}, ((4, 7), (68, 35)): {'bw': 49}, ((5, 7), (41, 88)): {'bw': 7}, ((5, 7), (88, 35)): {'bw': 7}, ((6, 7), (78, 38)): {'bw': 44}, ((6, 7), (38, 35)): {'bw': 44}}",1219.0,636.0,338.0,169.0,467,169.0,467,169.0,1050,583,0.5217391304347826,940462.6848161865,490676.18338235817,402.5235302562413,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],8.0,17.0
120,100,18,54877.0,92117.0,24704417.38983879,41536631.35982111,0.5957315153554719,0.5947621793358927,86,217,1,3037.0,31582,3725,27857,0.49559918754231547,0.32766152583689334,119,383.91150455230104,3037.0,8,20,True,"{6: 22, 7: 1, 2: 66, 1: 77, 0: 39, 5: 35, 3: 82, 4: 2}","{(0, 1): [(39, 72), (72, 77)], (0, 2): [(39, 10), (10, 60), (60, 66)], (0, 4): [(39, 24), (24, 2)], (0, 5): [(39, 24), (24, 32), (32, 35)], (0, 6): [(39, 27), (27, 63), (63, 22)], (0, 7): [(39, 65), (65, 20), (20, 1)], (1, 2): [(77, 4), (4, 66)], (1, 5): [(77, 4), (4, 67), (67, 35)], (1, 6): [(77, 22)], (1, 7): [(77, 12), (12, 8), (8, 1)], (2, 4): [(66, 32), (32, 2)], (2, 5): [(66, 83), (83, 35)], (2, 6): [(66, 80), (80, 22)], (2, 7): [(66, 12), (12, 8), (8, 1)], (3, 4): [(82, 18), (18, 2)], (3, 5): [(82, 30), (30, 35)], (3, 7): [(82, 3), (3, 44), (44, 1)], (4, 5): [(2, 92), (92, 35)], (4, 6): [(2, 63), (63, 22)], (5, 6): [(35, 40), (40, 22)]}","{(6, 22): {'cpu': 32}, (7, 1): {'cpu': 31}, (2, 66): {'cpu': 23}, (1, 77): {'cpu': 14}, (0, 39): {'cpu': 15}, (5, 35): {'cpu': 6}, (3, 82): {'cpu': 6}, (4, 2): {'cpu': 4}}","{((0, 1), (39, 72)): {'bw': 45}, ((0, 1), (72, 77)): {'bw': 45}, ((0, 2), (39, 10)): {'bw': 48}, ((0, 2), (10, 60)): {'bw': 48}, ((0, 2), (60, 66)): {'bw': 48}, ((0, 4), (39, 24)): {'bw': 5}, ((0, 4), (24, 2)): {'bw': 5}, ((0, 5), (39, 24)): {'bw': 20}, ((0, 5), (24, 32)): {'bw': 20}, ((0, 5), (32, 35)): {'bw': 20}, ((0, 6), (39, 27)): {'bw': 24}, ((0, 6), (27, 63)): {'bw': 24}, ((0, 6), (63, 22)): {'bw': 24}, ((0, 7), (39, 65)): {'bw': 22}, ((0, 7), (65, 20)): {'bw': 22}, ((0, 7), (20, 1)): {'bw': 22}, ((1, 2), (77, 4)): {'bw': 39}, ((1, 2), (4, 66)): {'bw': 39}, ((1, 5), (77, 4)): {'bw': 30}, ((1, 5), (4, 67)): {'bw': 30}, ((1, 5), (67, 35)): {'bw': 30}, ((1, 6), (77, 22)): {'bw': 49}, ((1, 7), (77, 12)): {'bw': 32}, ((1, 7), (12, 8)): {'bw': 32}, ((1, 7), (8, 1)): {'bw': 32}, ((2, 4), (66, 32)): {'bw': 7}, ((2, 4), (32, 2)): {'bw': 7}, ((2, 5), (66, 83)): {'bw': 38}, ((2, 5), (83, 35)): {'bw': 38}, ((2, 6), (66, 80)): {'bw': 9}, ((2, 6), (80, 22)): {'bw': 9}, ((2, 7), (66, 12)): {'bw': 22}, ((2, 7), (12, 8)): {'bw': 22}, ((2, 7), (8, 1)): {'bw': 22}, ((3, 4), (82, 18)): {'bw': 31}, ((3, 4), (18, 2)): {'bw': 31}, ((3, 5), (82, 30)): {'bw': 12}, ((3, 5), (30, 35)): {'bw': 12}, ((3, 7), (82, 3)): {'bw': 48}, ((3, 7), (3, 44)): {'bw': 48}, ((3, 7), (44, 1)): {'bw': 48}, ((4, 5), (2, 92)): {'bw': 28}, ((4, 5), (92, 35)): {'bw': 28}, ((4, 6), (2, 63)): {'bw': 44}, ((4, 6), (63, 22)): {'bw': 44}, ((5, 6), (35, 40)): {'bw': 49}, ((5, 6), (40, 22)): {'bw': 49}}",1532.0,733.0,262.0,131.0,602,131.0,602,131.0,1401,799,0.47845953002610964,588152.4249741252,281407.1328368367,183.6861180397106,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],8.0,20.0
121,101,19,55358.0,92963.0,24829963.838621095,41757446.943334274,0.5954842249066833,0.5946236098273889,87,218,1,3058.0,30736,3530,27206,0.5220040622884226,0.34337363936958465,120,261.01132802974445,3058.0,8,11,True,"{7: 90, 1: 45, 3: 81, 4: 28, 6: 7, 0: 41, 2: 5, 5: 15}","{(0, 2): [(41, 48), (48, 5)], (0, 6): [(41, 53), (53, 7)], (0, 7): [(41, 90)], (1, 2): [(45, 4), (4, 67), (67, 5)], (1, 5): [(45, 15)], (1, 6): [(45, 78), (78, 49), (49, 7)], (1, 7): [(45, 4), (4, 52), (52, 90)], (2, 3): [(5, 95), (95, 81)], (3, 4): [(81, 18), (18, 96), (96, 28)], (3, 7): [(81, 22), (22, 90)], (4, 5): [(28, 49), (49, 8), (8, 15)]}","{(7, 90): {'cpu': 44}, (1, 45): {'cpu': 44}, (3, 81): {'cpu': 24}, (4, 28): {'cpu': 26}, (6, 7): {'cpu': 22}, (0, 41): {'cpu': 16}, (2, 5): {'cpu': 10}, (5, 15): {'cpu': 9}}","{((0, 2), (41, 48)): {'bw': 3}, ((0, 2), (48, 5)): {'bw': 3}, ((0, 6), (41, 53)): {'bw': 47}, ((0, 6), (53, 7)): {'bw': 47}, ((0, 7), (41, 90)): {'bw': 33}, ((1, 2), (45, 4)): {'bw': 27}, ((1, 2), (4, 67)): {'bw': 27}, ((1, 2), (67, 5)): {'bw': 27}, ((1, 5), (45, 15)): {'bw': 13}, ((1, 6), (45, 78)): {'bw': 19}, ((1, 6), (78, 49)): {'bw': 19}, ((1, 6), (49, 7)): {'bw': 19}, ((1, 7), (45, 4)): {'bw': 8}, ((1, 7), (4, 52)): {'bw': 8}, ((1, 7), (52, 90)): {'bw': 8}, ((2, 3), (5, 95)): {'bw': 20}, ((2, 3), (95, 81)): {'bw': 20}, ((3, 4), (81, 18)): {'bw': 32}, ((3, 4), (18, 96)): {'bw': 32}, ((3, 4), (96, 28)): {'bw': 32}, ((3, 7), (81, 22)): {'bw': 45}, ((3, 7), (22, 90)): {'bw': 45}, ((4, 5), (28, 49)): {'bw': 39}, ((4, 5), (49, 8)): {'bw': 39}, ((4, 5), (8, 15)): {'bw': 39}}",846.0,481.0,390.0,195.0,286,195.0,286,195.0,651,365,0.5685579196217494,220815.58351316382,125546.44878230708,148.40005766230152,Success,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],8.0,11.0
122,101,19,55358.0,92963.0,24829963.838621095,41757446.943334274,0.5954842249066833,0.5946236098273889,87,219,1,3085.0,30736,3530,27206,0.5220040622884226,0.34337363936958465,121,810.6534287843697,3085.0,8,13,False,"{6: 34, 7: 43, 2: 46, 5: 55, 3: 80, 1: 25, 4: 58, 0: 67}","{(0, 2): [(67, 44), (44, 3), (3, 46)], (0, 3): [(67, 80)], (0, 4): [(67, 80), (80, 58)], (0, 5): [(67, 63), (63, 0), (0, 55)], (1, 2): [(25, 46)], (1, 4): [(25, 58)], (1, 6): [(25, 0), (0, 34)], (2, 6): [(46, 72), (72, 34)], (3, 5): [(80, 7), (7, 55)], (3, 6): [(80, 95), (95, 34)], (4, 7): [(58, 28), (28, 43)], (5, 7): [(55, 70), (70, 43)], (6, 7): []}","{(6, 34): {'cpu': 26}, (7, 43): {'cpu': 35}, (2, 46): {'cpu': 21}, (5, 55): {'cpu': 44}, (3, 80): {'cpu': 24}, (1, 25): {'cpu': 12}, (4, 58): {'cpu': 8}, (0, 67): {'cpu': 13}}","{((0, 2), (67, 44)): {'bw': 5}, ((0, 2), (44, 3)): {'bw': 5}, ((0, 2), (3, 46)): {'bw': 5}, ((0, 3), (67, 80)): {'bw': 10}, ((0, 4), (67, 80)): {'bw': 20}, ((0, 4), (80, 58)): {'bw': 20}, ((0, 5), (67, 63)): {'bw': 7}, ((0, 5), (63, 0)): {'bw': 7}, ((0, 5), (0, 55)): {'bw': 7}, ((1, 2), (25, 46)): {'bw': 41}, ((1, 4), (25, 58)): {'bw': 20}, ((1, 6), (25, 0)): {'bw': 14}, ((1, 6), (0, 34)): {'bw': 14}, ((2, 6), (46, 72)): {'bw': 42}, ((2, 6), (72, 34)): {'bw': 42}, ((3, 5), (80, 7)): {'bw': 30}, ((3, 5), (7, 55)): {'bw': 30}, ((3, 6), (80, 95)): {'bw': 24}, ((3, 6), (95, 34)): {'bw': 24}, ((4, 7), (58, 28)): {'bw': 39}, ((4, 7), (28, 43)): {'bw': 39}, ((5, 7), (55, 70)): {'bw': 5}, ((5, 7), (70, 43)): {'bw': 5}}",0.0,0.0,366.0,183.0,296,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Route Failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,[],8.0,13.0
123,101,19,55358.0,92963.0,24829963.838621095,41757446.943334274,0.5954842249066833,0.5946236098273889,87,220,1,3104.0,30736,3530,27206,0.5220040622884226,0.34337363936958465,122,39.960204997722194,3104.0,8,14,False,"{1: 34, 0: 43, 2: 46, 5: 55, 3: 80, 7: 25, 4: 58, 6: 67}","{(0, 1): [(43, 37), (37, 56), (56, 34)], (0, 6): [(43, 83), (83, 67)], (0, 7): [(43, 25)], (1, 2): [(34, 21), (21, 46)], (1, 4): []}","{(1, 34): {'cpu': 43}, (0, 43): {'cpu': 37}, (2, 46): {'cpu': 34}, (5, 55): {'cpu': 19}, (3, 80): {'cpu': 27}, (7, 25): {'cpu': 6}, (4, 58): {'cpu': 0}, (6, 67): {'cpu': 0}}","{((0, 1), (43, 37)): {'bw': 36}, ((0, 1), (37, 56)): {'bw': 36}, ((0, 1), (56, 34)): {'bw': 36}, ((0, 6), (43, 83)): {'bw': 45}, ((0, 6), (83, 67)): {'bw': 45}, ((0, 7), (43, 25)): {'bw': 23}, ((1, 2), (34, 21)): {'bw': 10}, ((1, 2), (21, 46)): {'bw': 10}}",0.0,0.0,332.0,166.0,366,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Route Failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,[],8.0,5.0
124,101,19,55358.0,92963.0,24829963.838621095,41757446.943334274,0.5954842249066833,0.5946236098273889,87,221,1,3127.0,30736,3530,27206,0.5220040622884226,0.34337363936958465,123,2875.639703439494,3127.0,8,15,False,"{3: 43, 2: 46, 7: 34, 4: 55, 0: 80, 1: 25, 5: 58, 6: 67}","{(0, 2): [(80, 77), (77, 46)], (0, 5): [(80, 58)], (0, 6): [(80, 67)], (0, 7): [(80, 50), (50, 34)], (1, 3): [(25, 58), (58, 28), (28, 43)], (1, 5): [(25, 58)], (2, 4): []}","{(3, 43): {'cpu': 50}, (2, 46): {'cpu': 45}, (7, 34): {'cpu': 34}, (4, 55): {'cpu': 22}, (0, 80): {'cpu': 16}, (1, 25): {'cpu': 16}, (5, 58): {'cpu': 26}, (6, 67): {'cpu': 2}}","{((0, 2), (80, 77)): {'bw': 13}, ((0, 2), (77, 46)): {'bw': 13}, ((0, 5), (80, 58)): {'bw': 15}, ((0, 6), (80, 67)): {'bw': 43}, ((0, 7), (80, 50)): {'bw': 6}, ((0, 7), (50, 34)): {'bw': 6}, ((1, 3), (25, 58)): {'bw': 47}, ((1, 3), (58, 28)): {'bw': 47}, ((1, 3), (28, 43)): {'bw': 47}, ((1, 5), (25, 58)): {'bw': 2}}",0.0,0.0,422.0,211.0,323,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Route Failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,[],8.0,7.0
124,101,19,55358.0,92963.0,24829963.838621095,41757446.943334274,0.5954842249066833,0.5946236098273889,87,222,0,3143.960204997722,30736,3530,27206,0.5220040622884226,0.34337363936958465,122,39.960204997722194,3104.0,8,14,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
125,101,19,55358.0,92963.0,24829963.838621095,41757446.943334274,0.5954842249066833,0.5946236098273889,87,223,1,3148.0,30736,3530,27206,0.5220040622884226,0.34337363936958465,124,121.66776519265493,3148.0,8,18,False,"{5: 43, 1: 46, 2: 34, 7: 55, 0: 80, 6: 25, 3: 58, 4: 67}","{(0, 1): [(80, 95), (95, 46)], (0, 3): [(80, 58)], (0, 4): [(80, 67)], (0, 7): [(80, 7), (7, 55)], (1, 2): [(46, 27), (27, 34)], (1, 4): [(46, 72), (72, 60), (60, 67)], (1, 5): [(46, 25), (25, 43)], (2, 3): [(34, 86), (86, 4), (4, 58)], (2, 4): [(34, 63), (63, 67)], (2, 5): [(34, 0), (0, 25), (25, 43)], (2, 6): [(34, 61), (61, 25)], (2, 7): []}","{(5, 43): {'cpu': 50}, (1, 46): {'cpu': 47}, (2, 34): {'cpu': 29}, (7, 55): {'cpu': 38}, (0, 80): {'cpu': 5}, (6, 25): {'cpu': 10}, (3, 58): {'cpu': 0}, (4, 67): {'cpu': 0}}","{((0, 1), (80, 95)): {'bw': 19}, ((0, 1), (95, 46)): {'bw': 19}, ((0, 3), (80, 58)): {'bw': 8}, ((0, 4), (80, 67)): {'bw': 45}, ((0, 7), (80, 7)): {'bw': 9}, ((0, 7), (7, 55)): {'bw': 9}, ((1, 2), (46, 27)): {'bw': 25}, ((1, 2), (27, 34)): {'bw': 25}, ((1, 4), (46, 72)): {'bw': 33}, ((1, 4), (72, 60)): {'bw': 33}, ((1, 4), (60, 67)): {'bw': 33}, ((1, 5), (46, 25)): {'bw': 18}, ((1, 5), (25, 43)): {'bw': 18}, ((2, 3), (34, 86)): {'bw': 19}, ((2, 3), (86, 4)): {'bw': 19}, ((2, 3), (4, 58)): {'bw': 19}, ((2, 4), (34, 63)): {'bw': 32}, ((2, 4), (63, 67)): {'bw': 32}, ((2, 5), (34, 0)): {'bw': 14}, ((2, 5), (0, 25)): {'bw': 14}, ((2, 5), (25, 43)): {'bw': 14}, ((2, 6), (34, 61)): {'bw': 27}, ((2, 6), (61, 25)): {'bw': 27}}",0.0,0.0,358.0,179.0,425,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Route Failure,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,False,False,0,[],8.0,12.0
125,101,18,55358.0,92963.0,24829963.838621095,41757446.943334274,0.5954842249066833,0.5946236098273889,87,224,0,3150.881468418593,31785,3761,28024,0.4907244414353419,0.3236309222117636,115,211.88146841859324,2939.0,8,13,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
125,101,17,55358.0,92963.0,24829963.838621095,41757446.943334274,0.5954842249066833,0.5946236098273889,87,225,0,3152.805720468964,32993,3939,29054,0.46662153012863916,0.2987715106316221,109,357.8057204689642,2795.0,8,16,False,{},{},{},{},0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,Leave Event,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,True,False,0,[],,
